evento,es_incendio,p_incendio
rescuenet:huracan,0,0.996175
rescuenet:huracan,0,0.003614
rescuenet:huracan,0,0.030363
rescuenet:huracan,0,0.000001
rescuenet:huracan,0,0.025459
rescuenet:huracan,0,0.999855
rescuenet:huracan,0,0.999883
rescuenet:huracan,0,0.999248
rescuenet:huracan,0,0.016739
rescuenet:huracan,0,0.785258
rescuenet:huracan,0,0.599025
rescuenet:huracan,0,0.578055
rescuenet:huracan,0,0.000474
rescuenet:huracan,0,0.037787
rescuenet:huracan,0,0.012136
rescuenet:huracan,0,0.999729
rescuenet:huracan,0,0.028816
rescuenet:huracan,0,0.786118
rescuenet:huracan,0,0.101272
rescuenet:huracan,0,0.000332
rescuenet:huracan,0,0.001212
rescuenet:huracan,0,0.994785
rescuenet:huracan,0,0.000323
rescuenet:huracan,0,0.575847
rescuenet:huracan,0,0.000042
rescuenet:huracan,0,0.034969
rescuenet:huracan,0,0.106393
rescuenet:huracan,0,0.004662
rescuenet:huracan,0,0.002561
rescuenet:huracan,0,0.329879
rescuenet:huracan,0,0.088251
rescuenet:huracan,0,0.231126
rescuenet:huracan,0,0.030113
rescuenet:huracan,0,0.000002
rescuenet:huracan,0,0.000212
rescuenet:huracan,0,0.999641
rescuenet:huracan,0,0.000015
rescuenet:huracan,0,0.300788
rescuenet:huracan,0,0.244217
rescuenet:huracan,0,0.309921
rescuenet:huracan,0,0.361842
rescuenet:huracan,0,0.977393
rescuenet:huracan,0,0.015207
rescuenet:huracan,0,0.076154
rescuenet:huracan,0,0.018139
rescuenet:huracan,0,0.000743
rescuenet:huracan,0,0.024377
rescuenet:huracan,0,0.001723
rescuenet:huracan,0,0.667228
rescuenet:huracan,0,0.396751
rescuenet:huracan,0,0.998519
rescuenet:huracan,0,0.749420
rescuenet:huracan,0,0.014220
rescuenet:huracan,0,0.851311
rescuenet:huracan,0,0.002233
rescuenet:huracan,0,0.272274
rescuenet:huracan,0,0.952132
rescuenet:huracan,0,0.000536
rescuenet:huracan,0,0.014999
rescuenet:huracan,0,0.988539
rescuenet:huracan,0,0.000000
rescuenet:huracan,0,0.998678
rescuenet:huracan,0,0.973167
rescuenet:huracan,0,0.963908
rescuenet:huracan,0,0.149277
rescuenet:huracan,0,0.833372
rescuenet:huracan,0,0.970645
rescuenet:huracan,0,0.566510
rescuenet:huracan,0,0.578369
rescuenet:huracan,0,0.086805
rescuenet:huracan,0,0.902636
rescuenet:huracan,0,0.000122
rescuenet:huracan,0,0.989893
rescuenet:huracan,0,0.005188
rescuenet:huracan,0,0.989674
rescuenet:huracan,0,0.999953
rescuenet:huracan,0,0.000051
rescuenet:huracan,0,0.001396
rescuenet:huracan,0,0.996253
rescuenet:huracan,0,0.001810
rescuenet:huracan,0,0.999894
rescuenet:huracan,0,0.099475
rescuenet:huracan,0,0.011163
rescuenet:huracan,0,0.000458
rescuenet:huracan,0,0.627875
rescuenet:huracan,0,0.018873
rescuenet:huracan,0,0.711169
rescuenet:huracan,0,0.002486
rescuenet:huracan,0,0.028659
rescuenet:huracan,0,0.928662
rescuenet:huracan,0,0.781383
rescuenet:huracan,0,0.932521
rescuenet:huracan,0,0.081891
rescuenet:huracan,0,0.011490
rescuenet:huracan,0,0.001125
rescuenet:huracan,0,0.014251
rescuenet:huracan,0,0.982185
rescuenet:huracan,0,0.075934
rescuenet:huracan,0,0.992805
rescuenet:huracan,0,0.999329
rescuenet:huracan,0,0.015958
rescuenet:huracan,0,0.003126
rescuenet:huracan,0,0.002584
rescuenet:huracan,0,0.836656
rescuenet:huracan,0,0.999435
rescuenet:huracan,0,0.001905
rescuenet:huracan,0,0.083708
rescuenet:huracan,0,0.152162
rescuenet:huracan,0,0.982450
rescuenet:huracan,0,0.028205
rescuenet:huracan,0,0.371565
rescuenet:huracan,0,0.998962
rescuenet:huracan,0,0.004161
rescuenet:huracan,0,0.000512
rescuenet:huracan,0,0.560170
rescuenet:huracan,0,0.000035
rescuenet:huracan,0,0.166083
rescuenet:huracan,0,0.015920
rescuenet:huracan,0,0.415360
rescuenet:huracan,0,0.000000
rescuenet:huracan,0,0.172128
rescuenet:huracan,0,0.999090
rescuenet:huracan,0,0.176311
rescuenet:huracan,0,0.941543
rescuenet:huracan,0,0.081976
rescuenet:huracan,0,0.223544
rescuenet:huracan,0,0.974516
rescuenet:huracan,0,0.014575
rescuenet:huracan,0,0.080447
rescuenet:huracan,0,0.999998
rescuenet:huracan,0,0.995305
rescuenet:huracan,0,0.277891
rescuenet:huracan,0,0.000327
rescuenet:huracan,0,0.006305
rescuenet:huracan,0,0.999272
rescuenet:huracan,0,0.002022
rescuenet:huracan,0,0.000145
rescuenet:huracan,0,0.999110
rescuenet:huracan,0,0.087069
rescuenet:huracan,0,0.996821
rescuenet:huracan,0,0.000124
rescuenet:huracan,0,0.171825
rescuenet:huracan,0,0.069105
rescuenet:huracan,0,0.264773
rescuenet:huracan,0,0.000399
rescuenet:huracan,0,0.231585
rescuenet:huracan,0,0.246717
rescuenet:huracan,0,0.279480
rescuenet:huracan,0,0.898882
rescuenet:huracan,0,0.086181
rescuenet:huracan,0,0.000382
rescuenet:huracan,0,0.032220
rescuenet:huracan,0,0.004245
rescuenet:huracan,0,0.025322
rescuenet:huracan,0,0.000077
rescuenet:huracan,0,0.165670
rescuenet:huracan,0,0.196391
rescuenet:huracan,0,0.000101
rescuenet:huracan,0,0.536712
rescuenet:huracan,0,0.010475
rescuenet:huracan,0,0.997591
rescuenet:huracan,0,0.068087
rescuenet:huracan,0,0.030922
rescuenet:huracan,0,0.269316
rescuenet:huracan,0,0.944923
rescuenet:huracan,0,0.071880
rescuenet:huracan,0,0.000944
rescuenet:huracan,0,0.995861
rescuenet:huracan,0,0.998138
rescuenet:huracan,0,0.550349
rescuenet:huracan,0,0.999686
rescuenet:huracan,0,0.995746
rescuenet:huracan,0,0.018957
rescuenet:huracan,0,0.591735
rescuenet:huracan,0,0.989582
rescuenet:huracan,0,0.468962
rescuenet:huracan,0,0.000076
rescuenet:huracan,0,0.012726
rescuenet:huracan,0,0.030572
rescuenet:huracan,0,0.999850
rescuenet:huracan,0,0.984276
rescuenet:huracan,0,0.002140
rescuenet:huracan,0,0.999989
rescuenet:huracan,0,0.035755
rescuenet:huracan,0,0.000002
rescuenet:huracan,0,0.000354
rescuenet:huracan,0,0.022877
rescuenet:huracan,0,0.994650
rescuenet:huracan,0,0.324492
rescuenet:huracan,0,0.077993
rescuenet:huracan,0,0.999017
rescuenet:huracan,0,0.967839
rescuenet:huracan,0,0.025448
rescuenet:huracan,0,0.999183
rescuenet:huracan,0,0.868172
rescuenet:huracan,0,0.980029
rescuenet:huracan,0,0.000003
rescuenet:huracan,0,0.000607
rescuenet:huracan,0,0.246396
rescuenet:huracan,0,0.000039
rescuenet:huracan,0,0.019204
rescuenet:huracan,0,0.003264
rescuenet:huracan,0,0.199788
rescuenet:huracan,0,0.403254
rescuenet:huracan,0,0.000238
rescuenet:huracan,0,0.015562
rescuenet:huracan,0,0.000918
rescuenet:huracan,0,0.768681
rescuenet:huracan,0,0.969828
rescuenet:huracan,0,0.775803
rescuenet:huracan,0,0.980551
rescuenet:huracan,0,0.999904
rescuenet:huracan,0,0.296128
rescuenet:huracan,0,0.067950
rescuenet:huracan,0,0.002234
rescuenet:huracan,0,0.573926
rescuenet:huracan,0,0.955516
rescuenet:huracan,0,0.033875
rescuenet:huracan,0,0.334345
rescuenet:huracan,0,0.027833
rescuenet:huracan,0,0.002508
rescuenet:huracan,0,0.993723
rescuenet:huracan,0,0.968099
rescuenet:huracan,0,0.091546
rescuenet:huracan,0,0.994278
rescuenet:huracan,0,0.993526
rescuenet:huracan,0,0.043666
rescuenet:huracan,0,0.000434
rescuenet:huracan,0,0.000004
rescuenet:huracan,0,0.000036
rescuenet:huracan,0,0.999098
rescuenet:huracan,0,0.994180
rescuenet:huracan,0,0.995827
rescuenet:huracan,0,0.000042
rescuenet:huracan,0,0.999996
rescuenet:huracan,0,0.006654
rescuenet:huracan,0,0.000008
rescuenet:huracan,0,0.950623
rescuenet:huracan,0,0.984118
rescuenet:huracan,0,0.077098
rescuenet:huracan,0,0.002084
rescuenet:huracan,0,0.001106
rescuenet:huracan,0,0.173150
rescuenet:huracan,0,0.010664
rescuenet:huracan,0,0.000016
rescuenet:huracan,0,0.450115
rescuenet:huracan,0,0.001234
rescuenet:huracan,0,0.024105
rescuenet:huracan,0,0.001601
rescuenet:huracan,0,0.205264
rescuenet:huracan,0,0.186331
rescuenet:huracan,0,0.417827
rescuenet:huracan,0,0.067702
rescuenet:huracan,0,0.053593
rescuenet:huracan,0,0.019743
rescuenet:huracan,0,0.067991
rescuenet:huracan,0,0.000072
rescuenet:huracan,0,0.972896
rescuenet:huracan,0,0.004720
rescuenet:huracan,0,0.000007
rescuenet:huracan,0,0.496578
rescuenet:huracan,0,0.999066
rescuenet:huracan,0,0.000001
rescuenet:huracan,0,0.415831
rescuenet:huracan,0,0.998221
rescuenet:huracan,0,0.000384
rescuenet:huracan,0,0.999989
rescuenet:huracan,0,0.335138
rescuenet:huracan,0,0.151432
rescuenet:huracan,0,0.997394
rescuenet:huracan,0,0.417657
rescuenet:huracan,0,0.213632
rescuenet:huracan,0,0.051131
rescuenet:huracan,0,0.999456
rescuenet:huracan,0,0.358149
rescuenet:huracan,0,0.650883
rescuenet:huracan,0,0.998903
rescuenet:huracan,0,0.991189
rescuenet:huracan,0,0.954967
rescuenet:huracan,0,0.356317
rescuenet:huracan,0,0.002169
rescuenet:huracan,0,0.479741
rescuenet:huracan,0,0.000083
rescuenet:huracan,0,0.011220
rescuenet:huracan,0,0.910387
rescuenet:huracan,0,0.085447
rescuenet:huracan,0,0.997464
rescuenet:huracan,0,0.049597
rescuenet:huracan,0,0.000086
rescuenet:huracan,0,0.978007
rescuenet:huracan,0,0.992606
rescuenet:huracan,0,0.914934
rescuenet:huracan,0,0.912306
rescuenet:huracan,0,0.263946
rescuenet:huracan,0,0.725681
rescuenet:huracan,0,0.001096
rescuenet:huracan,0,0.989921
rescuenet:huracan,0,0.996121
rescuenet:huracan,0,0.980469
rescuenet:huracan,0,0.973909
rescuenet:huracan,0,0.002447
rescuenet:huracan,0,0.112930
rescuenet:huracan,0,0.495883
rescuenet:huracan,0,0.976980
rescuenet:huracan,0,0.005487
rescuenet:huracan,0,0.000002
rescuenet:huracan,0,0.986771
rescuenet:huracan,0,0.835879
rescuenet:huracan,0,0.019784
rescuenet:huracan,0,0.147075
rescuenet:huracan,0,0.994110
xbd:hurricane-florence,0,0.003150
xbd:hurricane-florence,0,0.000341
xbd:hurricane-florence,0,0.949291
xbd:hurricane-florence,0,0.007566
xbd:hurricane-florence,0,0.334667
xbd:hurricane-florence,0,0.002691
xbd:hurricane-florence,0,0.779914
xbd:hurricane-florence,0,0.000817
xbd:hurricane-florence,0,0.746569
xbd:hurricane-florence,0,0.024800
xbd:hurricane-florence,0,0.000299
xbd:hurricane-florence,0,0.002723
xbd:hurricane-florence,0,0.001690
xbd:hurricane-florence,0,0.194296
xbd:hurricane-florence,0,0.142363
xbd:hurricane-florence,0,0.005746
xbd:hurricane-florence,0,0.218788
xbd:hurricane-florence,0,0.001908
xbd:hurricane-florence,0,0.003951
xbd:hurricane-florence,0,0.001706
xbd:hurricane-florence,0,0.000306
xbd:hurricane-florence,0,0.290661
xbd:hurricane-florence,0,0.000925
xbd:hurricane-florence,0,0.008816
xbd:hurricane-florence,0,0.000716
xbd:hurricane-florence,0,0.092860
xbd:hurricane-florence,0,0.000477
xbd:hurricane-florence,0,0.000171
xbd:hurricane-florence,0,0.000302
xbd:hurricane-florence,0,0.131440
xbd:hurricane-florence,0,0.573699
xbd:hurricane-florence,0,0.003915
xbd:hurricane-florence,0,0.005680
xbd:hurricane-florence,0,0.002808
xbd:hurricane-florence,0,0.013651
xbd:hurricane-florence,0,0.353660
xbd:hurricane-florence,0,0.027583
xbd:hurricane-florence,0,0.052964
xbd:hurricane-florence,0,0.000070
xbd:hurricane-florence,0,0.001508
xbd:hurricane-florence,0,0.006837
xbd:hurricane-florence,0,0.030158
xbd:hurricane-florence,0,0.979381
xbd:hurricane-florence,0,0.051892
xbd:hurricane-harvey,0,0.051477
xbd:hurricane-harvey,0,0.000927
xbd:hurricane-harvey,0,0.042847
xbd:hurricane-harvey,0,0.022624
xbd:hurricane-harvey,0,0.000251
xbd:hurricane-harvey,0,0.130503
xbd:hurricane-harvey,0,0.039626
xbd:hurricane-harvey,0,0.101586
xbd:hurricane-harvey,0,0.013958
xbd:hurricane-harvey,0,0.017176
xbd:hurricane-harvey,0,0.002099
xbd:hurricane-harvey,0,0.082453
xbd:hurricane-harvey,0,0.002879
xbd:hurricane-harvey,0,0.003587
xbd:hurricane-harvey,0,0.014711
xbd:hurricane-harvey,0,0.019906
xbd:hurricane-harvey,0,0.028059
xbd:hurricane-harvey,0,0.000000
xbd:hurricane-harvey,0,0.076772
xbd:hurricane-harvey,0,0.002338
xbd:hurricane-harvey,0,0.157776
xbd:hurricane-harvey,0,0.000094
xbd:hurricane-harvey,0,0.001383
xbd:hurricane-harvey,0,0.000000
xbd:hurricane-harvey,0,0.011527
xbd:hurricane-harvey,0,0.000270
xbd:hurricane-harvey,0,0.105024
xbd:hurricane-harvey,0,0.000189
xbd:hurricane-harvey,0,0.005676
xbd:hurricane-harvey,0,0.001010
xbd:hurricane-harvey,0,0.000001
xbd:hurricane-harvey,0,0.000000
xbd:hurricane-harvey,0,0.000294
xbd:hurricane-harvey,0,0.007848
xbd:hurricane-harvey,0,0.000088
xbd:hurricane-harvey,0,0.000000
xbd:hurricane-harvey,0,0.018572
xbd:hurricane-matthew,0,0.280353
xbd:hurricane-matthew,0,0.031377
xbd:hurricane-matthew,0,0.005018
xbd:hurricane-matthew,0,0.000025
xbd:hurricane-matthew,0,0.999837
xbd:hurricane-matthew,0,0.017346
xbd:hurricane-matthew,0,0.499484
xbd:hurricane-matthew,0,0.999784
xbd:hurricane-matthew,0,0.998956
xbd:hurricane-matthew,0,0.973070
xbd:hurricane-matthew,0,0.000384
xbd:hurricane-matthew,0,0.000026
xbd:hurricane-matthew,0,0.002407
xbd:hurricane-matthew,0,0.924555
xbd:hurricane-matthew,0,0.803937
xbd:hurricane-matthew,0,0.928697
xbd:hurricane-matthew,0,0.772442
xbd:hurricane-matthew,0,0.949326
xbd:hurricane-matthew,0,0.000752
xbd:hurricane-matthew,0,0.968926
xbd:hurricane-matthew,0,0.100959
xbd:hurricane-matthew,0,0.000941
xbd:hurricane-matthew,0,0.000015
xbd:hurricane-matthew,0,0.847079
xbd:hurricane-matthew,0,0.010668
xbd:hurricane-matthew,0,0.993512
xbd:hurricane-matthew,0,0.905784
xbd:hurricane-matthew,0,0.994814
xbd:hurricane-matthew,0,0.171275
xbd:hurricane-matthew,0,0.989237
xbd:hurricane-michael,0,0.000202
xbd:hurricane-michael,0,0.000000
xbd:hurricane-michael,0,0.000042
xbd:hurricane-michael,0,0.000002
xbd:hurricane-michael,0,0.000000
xbd:hurricane-michael,0,0.000694
xbd:hurricane-michael,0,0.000003
xbd:hurricane-michael,0,0.000192
xbd:hurricane-michael,0,0.000000
xbd:hurricane-michael,0,0.000000
xbd:hurricane-michael,0,0.000000
xbd:hurricane-michael,0,0.000000
xbd:hurricane-michael,0,0.000004
xbd:hurricane-michael,0,0.000000
xbd:hurricane-michael,0,0.047066
xbd:hurricane-michael,0,0.000046
xbd:hurricane-michael,0,0.000000
xbd:hurricane-michael,0,0.000000
xbd:hurricane-michael,0,0.000014
xbd:hurricane-michael,0,0.000000
xbd:hurricane-michael,0,0.000008
xbd:hurricane-michael,0,0.000762
xbd:hurricane-michael,0,0.000001
xbd:hurricane-michael,0,0.000000
xbd:hurricane-michael,0,0.000560
xbd:hurricane-michael,0,0.000878
xbd:hurricane-michael,0,0.000003
xbd:hurricane-michael,0,0.000107
xbd:hurricane-michael,0,0.000002
xbd:hurricane-michael,0,0.000000
xbd:hurricane-michael,0,0.000220
xbd:hurricane-michael,0,0.080568
xbd:hurricane-michael,0,0.111083
xbd:hurricane-michael,0,0.000000
xbd:hurricane-michael,0,0.120183
xbd:hurricane-michael,0,0.000000
xbd:hurricane-michael,0,0.000000
xbd:hurricane-michael,0,0.000000
xbd:hurricane-michael,0,0.000132
xbd:hurricane-michael,0,0.000000
xbd:hurricane-michael,0,0.001280
xbd:hurricane-michael,0,0.025597
xbd:joplin-tornado,0,0.000171
xbd:joplin-tornado,0,0.000087
xbd:joplin-tornado,0,0.000186
xbd:joplin-tornado,0,0.004335
xbd:joplin-tornado,0,0.000005
xbd:joplin-tornado,0,0.001544
xbd:joplin-tornado,0,0.000047
xbd:joplin-tornado,0,0.005125
xbd:joplin-tornado,0,0.000234
xbd:joplin-tornado,0,0.000001
xbd:joplin-tornado,0,0.000291
xbd:joplin-tornado,0,0.001559
xbd:joplin-tornado,0,0.000283
xbd:joplin-tornado,0,0.000344
xbd:joplin-tornado,0,0.000085
xbd:joplin-tornado,0,0.000000
xbd:joplin-tornado,0,0.000030
xbd:joplin-tornado,0,0.000025
xbd:joplin-tornado,0,0.017778
xbd:joplin-tornado,0,0.020284
xbd:joplin-tornado,0,0.000069
xbd:joplin-tornado,0,0.000012
xbd:joplin-tornado,0,0.000307
xbd:joplin-tornado,0,0.000775
xbd:joplin-tornado,0,0.006330
xbd:joplin-tornado,0,0.000028
xbd:joplin-tornado,0,0.000000
xbd:joplin-tornado,0,0.000056
xbd:joplin-tornado,0,0.000001
xbd:joplin-tornado,0,0.000136
xbd:joplin-tornado,0,0.000007
xbd:joplin-tornado,0,0.016305
xbd:joplin-tornado,0,0.000175
xbd:joplin-tornado,0,0.012833
xbd:joplin-tornado,0,0.000149
xbd:joplin-tornado,0,0.000035
xbd:joplin-tornado,0,0.000006
xbd:joplin-tornado,0,0.000029
xbd:joplin-tornado,0,0.000002
xbd:joplin-tornado,0,0.000002
xbd:joplin-tornado,0,0.026436
xbd:joplin-tornado,0,0.011378
xbd:joplin-tornado,0,0.001035
xbd:joplin-tornado,0,0.000019
xbd:joplin-tornado,0,0.000748
xbd:joplin-tornado,0,0.000002
xbd:joplin-tornado,0,0.000173
xbd:joplin-tornado,0,0.000117
xbd:joplin-tornado,0,0.000133
xbd:joplin-tornado,0,0.000022
xbd:joplin-tornado,0,0.001422
xbd:joplin-tornado,0,0.000016
xbd:joplin-tornado,0,0.000000
xbd:joplin-tornado,0,0.000054
xbd:joplin-tornado,0,0.000001
xbd:joplin-tornado,0,0.034074
xbd:joplin-tornado,0,0.008919
xbd:joplin-tornado,0,0.019502
xbd:joplin-tornado,0,0.002012
xbd:joplin-tornado,0,0.000348
xbd:joplin-tornado,0,0.002126
xbd:joplin-tornado,0,0.001988
xbd:joplin-tornado,0,0.000051
xbd:joplin-tornado,0,0.000007
xbd:joplin-tornado,0,0.000052
xbd:joplin-tornado,0,0.005939
xbd:joplin-tornado,0,0.000021
xbd:joplin-tornado,0,0.000010
xbd:joplin-tornado,0,0.000193
xbd:joplin-tornado,0,0.000033
xbd:joplin-tornado,0,0.000408
xbd:joplin-tornado,0,0.000034
xbd:joplin-tornado,0,0.000085
xbd:joplin-tornado,0,0.000003
xbd:joplin-tornado,0,0.000136
xbd:joplin-tornado,0,0.001559
xbd:joplin-tornado,0,0.000219
xbd:joplin-tornado,0,0.000120
xbd:joplin-tornado,0,0.293966
xbd:joplin-tornado,0,0.000079
xbd:joplin-tornado,0,0.010527
xbd:joplin-tornado,0,0.000016
xbd:joplin-tornado,0,0.000006
xbd:joplin-tornado,0,0.000086
xbd:joplin-tornado,0,0.000002
xbd:joplin-tornado,0,0.000005
xbd:joplin-tornado,0,0.000398
xbd:joplin-tornado,0,0.000013
xbd:joplin-tornado,0,0.000044
xbd:joplin-tornado,0,0.000015
xbd:joplin-tornado,0,0.000005
xbd:joplin-tornado,0,0.000016
xbd:joplin-tornado,0,0.000027
xbd:joplin-tornado,0,0.000026
xbd:joplin-tornado,0,0.000009
xbd:joplin-tornado,0,0.000016
xbd:joplin-tornado,0,0.000000
xbd:joplin-tornado,0,0.000010
xbd:joplin-tornado,0,0.007071
xbd:joplin-tornado,0,0.000009
xbd:joplin-tornado,0,0.004903
xbd:joplin-tornado,0,0.002573
xbd:joplin-tornado,0,0.000003
xbd:joplin-tornado,0,0.000035
xbd:joplin-tornado,0,0.000080
xbd:joplin-tornado,0,0.001633
xbd:joplin-tornado,0,0.027579
xbd:joplin-tornado,0,0.001124
xbd:joplin-tornado,0,0.000053
xbd:joplin-tornado,0,0.000129
xbd:joplin-tornado,0,0.000000
xbd:joplin-tornado,0,0.000447
xbd:joplin-tornado,0,0.000794
xbd:joplin-tornado,0,0.034562
xbd:joplin-tornado,0,0.000014
xbd:joplin-tornado,0,0.001721
xbd:joplin-tornado,0,0.001322
xbd:joplin-tornado,0,0.000183
xbd:joplin-tornado,0,0.000017
xbd:joplin-tornado,0,0.000112
xbd:joplin-tornado,0,0.000340
xbd:joplin-tornado,0,0.004446
xbd:joplin-tornado,0,0.000000
xbd:joplin-tornado,0,0.000376
xbd:joplin-tornado,0,0.002280
xbd:joplin-tornado,0,0.000008
xbd:joplin-tornado,0,0.010022
xbd:joplin-tornado,0,0.000003
xbd:joplin-tornado,0,0.000024
xbd:joplin-tornado,0,0.001013
xbd:joplin-tornado,0,0.000000
xbd:joplin-tornado,0,0.022952
xbd:joplin-tornado,0,0.002142
xbd:joplin-tornado,0,0.000048
xbd:joplin-tornado,0,0.000182
xbd:joplin-tornado,0,0.000017
xbd:joplin-tornado,0,0.000561
xbd:joplin-tornado,0,0.000004
xbd:joplin-tornado,0,0.000724
xbd:joplin-tornado,0,0.000000
xbd:joplin-tornado,0,0.000237
xbd:joplin-tornado,0,0.000014
xbd:joplin-tornado,0,0.003922
xbd:joplin-tornado,0,0.000029
xbd:joplin-tornado,0,0.000000
xbd:joplin-tornado,0,0.000001
xbd:joplin-tornado,0,0.000129
xbd:joplin-tornado,0,0.000171
xbd:lower-puna-volcano,0,0.958987
xbd:lower-puna-volcano,0,0.719867
xbd:lower-puna-volcano,0,0.027410
xbd:lower-puna-volcano,0,0.003157
xbd:lower-puna-volcano,0,0.977803
xbd:lower-puna-volcano,0,0.118591
xbd:lower-puna-volcano,0,0.000429
xbd:lower-puna-volcano,0,0.160696
xbd:lower-puna-volcano,0,0.000075
xbd:lower-puna-volcano,0,0.005508
xbd:lower-puna-volcano,0,0.008101
xbd:lower-puna-volcano,0,0.477555
xbd:lower-puna-volcano,0,0.000765
xbd:lower-puna-volcano,0,0.372603
xbd:lower-puna-volcano,0,0.000394
xbd:lower-puna-volcano,0,0.699431
xbd:lower-puna-volcano,0,0.895513
xbd:lower-puna-volcano,0,0.996282
xbd:lower-puna-volcano,0,0.247328
xbd:lower-puna-volcano,0,0.133635
xbd:lower-puna-volcano,0,0.016925
xbd:lower-puna-volcano,0,0.001643
xbd:lower-puna-volcano,0,0.000004
xbd:lower-puna-volcano,0,0.462547
xbd:lower-puna-volcano,0,0.023420
xbd:lower-puna-volcano,0,0.013069
xbd:lower-puna-volcano,0,0.001672
xbd:lower-puna-volcano,0,0.032395
xbd:lower-puna-volcano,0,0.140641
xbd:lower-puna-volcano,0,0.001599
xbd:lower-puna-volcano,0,0.001871
xbd:lower-puna-volcano,0,0.028518
xbd:lower-puna-volcano,0,0.000411
xbd:lower-puna-volcano,0,0.004985
xbd:lower-puna-volcano,0,0.000854
xbd:lower-puna-volcano,0,0.000023
xbd:lower-puna-volcano,0,0.008335
xbd:lower-puna-volcano,0,0.037510
xbd:lower-puna-volcano,0,0.000756
xbd:lower-puna-volcano,0,0.003116
xbd:lower-puna-volcano,0,0.848151
xbd:lower-puna-volcano,0,0.420629
xbd:lower-puna-volcano,0,0.002507
xbd:lower-puna-volcano,0,0.000126
xbd:lower-puna-volcano,0,0.016747
xbd:lower-puna-volcano,0,0.011896
xbd:lower-puna-volcano,0,0.189688
xbd:lower-puna-volcano,0,0.403046
xbd:lower-puna-volcano,0,0.001656
xbd:lower-puna-volcano,0,0.000843
xbd:lower-puna-volcano,0,0.048592
xbd:lower-puna-volcano,0,0.000888
xbd:lower-puna-volcano,0,0.228213
xbd:lower-puna-volcano,0,0.009915
xbd:lower-puna-volcano,0,0.000003
xbd:lower-puna-volcano,0,0.216799
xbd:lower-puna-volcano,0,0.252766
xbd:lower-puna-volcano,0,0.010368
xbd:lower-puna-volcano,0,0.003602
xbd:lower-puna-volcano,0,0.750925
xbd:lower-puna-volcano,0,0.092527
xbd:lower-puna-volcano,0,0.021995
xbd:lower-puna-volcano,0,0.206100
xbd:lower-puna-volcano,0,0.000797
xbd:lower-puna-volcano,0,0.004699
xbd:lower-puna-volcano,0,0.000296
xbd:lower-puna-volcano,0,0.009714
xbd:lower-puna-volcano,0,0.000053
xbd:lower-puna-volcano,0,0.006332
xbd:lower-puna-volcano,0,0.001640
xbd:lower-puna-volcano,0,0.004832
xbd:lower-puna-volcano,0,0.010767
xbd:lower-puna-volcano,0,0.000024
xbd:lower-puna-volcano,0,0.005378
xbd:lower-puna-volcano,0,0.019803
xbd:lower-puna-volcano,0,0.126697
xbd:lower-puna-volcano,0,0.018032
xbd:lower-puna-volcano,0,0.003687
xbd:lower-puna-volcano,0,0.005203
xbd:lower-puna-volcano,0,0.000556
xbd:lower-puna-volcano,0,0.006078
xbd:lower-puna-volcano,0,0.001591
xbd:lower-puna-volcano,0,0.000019
xbd:lower-puna-volcano,0,0.000205
xbd:lower-puna-volcano,0,0.003217
xbd:lower-puna-volcano,0,0.148920
xbd:lower-puna-volcano,0,0.002446
xbd:lower-puna-volcano,0,0.000077
xbd:lower-puna-volcano,0,0.055150
xbd:lower-puna-volcano,0,0.721570
xbd:lower-puna-volcano,0,0.000019
xbd:lower-puna-volcano,0,0.138862
xbd:lower-puna-volcano,0,0.977644
xbd:lower-puna-volcano,0,0.000180
xbd:lower-puna-volcano,0,0.165900
xbd:lower-puna-volcano,0,0.077446
xbd:lower-puna-volcano,0,0.008548
xbd:lower-puna-volcano,0,0.090574
xbd:lower-puna-volcano,0,0.000199
xbd:lower-puna-volcano,0,0.979534
xbd:lower-puna-volcano,0,0.977734
xbd:lower-puna-volcano,0,0.020559
xbd:lower-puna-volcano,0,0.004227
xbd:lower-puna-volcano,0,0.975512
xbd:lower-puna-volcano,0,0.006263
xbd:lower-puna-volcano,0,0.648445
xbd:lower-puna-volcano,0,0.034831
xbd:lower-puna-volcano,0,0.037844
xbd:lower-puna-volcano,0,0.001107
xbd:lower-puna-volcano,0,0.012238
xbd:lower-puna-volcano,0,0.026979
xbd:lower-puna-volcano,0,0.389027
xbd:lower-puna-volcano,0,0.998122
xbd:lower-puna-volcano,0,0.000037
xbd:lower-puna-volcano,0,0.000369
xbd:lower-puna-volcano,0,0.000824
xbd:lower-puna-volcano,0,0.046097
xbd:lower-puna-volcano,0,0.010672
xbd:lower-puna-volcano,0,0.000388
xbd:lower-puna-volcano,0,0.013905
xbd:lower-puna-volcano,0,0.040491
xbd:lower-puna-volcano,0,0.000196
xbd:lower-puna-volcano,0,0.000201
xbd:lower-puna-volcano,0,0.134527
xbd:lower-puna-volcano,0,0.004605
xbd:lower-puna-volcano,0,0.362558
xbd:lower-puna-volcano,0,0.001456
xbd:lower-puna-volcano,0,0.021635
xbd:lower-puna-volcano,0,0.984606
xbd:lower-puna-volcano,0,0.473965
xbd:lower-puna-volcano,0,0.003907
xbd:lower-puna-volcano,0,0.097140
xbd:lower-puna-volcano,0,0.000151
xbd:lower-puna-volcano,0,0.056747
xbd:lower-puna-volcano,0,0.000002
xbd:lower-puna-volcano,0,0.001384
xbd:lower-puna-volcano,0,0.001260
xbd:lower-puna-volcano,0,0.219348
