name,image,mask,intacto,menor,mayor,destruido
nepal-flooding_00000326_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000326_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000326_post_disaster.png,0,0,2580,0
nepal-flooding_00000327_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000327_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000327_post_disaster.png,54,1949,1589,0
nepal-flooding_00000328_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000328_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000328_post_disaster.png,0,0,520,0
nepal-flooding_00000329_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000329_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000329_post_disaster.png,0,0,79,0
nepal-flooding_00000330_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000330_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000330_post_disaster.png,0,0,6314,0
nepal-flooding_00000331_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000331_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000331_post_disaster.png,45372,14864,17475,613
nepal-flooding_00000332_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000332_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000332_post_disaster.png,89705,953,0,0
nepal-flooding_00000333_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000333_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000333_post_disaster.png,14002,20592,33856,1997
nepal-flooding_00000334_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000334_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000334_post_disaster.png,0,0,344,0
nepal-flooding_00000335_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000335_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000335_post_disaster.png,290,1633,3020,0
nepal-flooding_00000336_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000336_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000336_post_disaster.png,10630,2294,2832,182
nepal-flooding_00000337_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000337_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000337_post_disaster.png,6178,11932,32009,320
nepal-flooding_00000338_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000338_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000338_post_disaster.png,20893,11534,29661,0
nepal-flooding_00000339_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000339_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000339_post_disaster.png,1657,2787,4545,181
nepal-flooding_00000340_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000340_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000340_post_disaster.png,10718,8171,14955,0
nepal-flooding_00000341_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000341_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000341_post_disaster.png,3620,24024,18773,0
nepal-flooding_00000342_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000342_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000342_post_disaster.png,26284,7235,6708,167
nepal-flooding_00000343_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000343_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000343_post_disaster.png,481,0,1768,0
nepal-flooding_00000344_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000344_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000344_post_disaster.png,18124,24201,44538,0
nepal-flooding_00000345_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000345_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000345_post_disaster.png,0,0,1158,159
nepal-flooding_00000346_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000346_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000346_post_disaster.png,0,67,0,0
nepal-flooding_00000347_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000347_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000347_post_disaster.png,90550,26674,13590,0
nepal-flooding_00000348_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000348_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000348_post_disaster.png,0,0,1176,138
nepal-flooding_00000349_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000349_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000349_post_disaster.png,0,0,350,122
nepal-flooding_00000350_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000350_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000350_post_disaster.png,35,0,0,0
nepal-flooding_00000351_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000351_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000351_post_disaster.png,8161,469,22876,869
nepal-flooding_00000352_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000352_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000352_post_disaster.png,0,0,1600,0
nepal-flooding_00000353_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000353_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000353_post_disaster.png,0,0,4922,129
nepal-flooding_00000354_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000354_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000354_post_disaster.png,33919,0,0,0
nepal-flooding_00000355_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000355_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000355_post_disaster.png,470,0,12933,186
nepal-flooding_00000356_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000356_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000356_post_disaster.png,18898,4251,626,0
nepal-flooding_00000357_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000357_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000357_post_disaster.png,0,0,981,0
nepal-flooding_00000358_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000358_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000358_post_disaster.png,203,0,4426,0
nepal-flooding_00000359_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000359_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000359_post_disaster.png,45650,2240,1825,0
nepal-flooding_00000360_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000360_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000360_post_disaster.png,0,0,8173,0
nepal-flooding_00000361_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000361_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000361_post_disaster.png,10051,0,0,0
nepal-flooding_00000362_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000362_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000362_post_disaster.png,4296,4170,2302,94
nepal-flooding_00000364_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000364_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000364_post_disaster.png,64541,0,0,0
nepal-flooding_00000365_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000365_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000365_post_disaster.png,0,0,3883,201
nepal-flooding_00000366_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000366_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000366_post_disaster.png,36394,0,0,0
nepal-flooding_00000367_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000367_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000367_post_disaster.png,52849,0,669,0
nepal-flooding_00000368_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000368_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000368_post_disaster.png,197,2894,31941,1081
nepal-flooding_00000369_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000369_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000369_post_disaster.png,8026,2228,306,0
nepal-flooding_00000370_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000370_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000370_post_disaster.png,5171,12191,763,1189
nepal-flooding_00000371_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000371_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000371_post_disaster.png,67011,0,0,0
nepal-flooding_00000372_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000372_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000372_post_disaster.png,1551,537,845,540
nepal-flooding_00000373_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000373_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000373_post_disaster.png,29509,14219,4328,1331
nepal-flooding_00000374_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000374_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000374_post_disaster.png,111877,14457,4892,42
nepal-flooding_00000375_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000375_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000375_post_disaster.png,0,699,0,0
nepal-flooding_00000376_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000376_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000376_post_disaster.png,18077,581,679,0
nepal-flooding_00000377_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000377_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000377_post_disaster.png,108196,11297,160,0
nepal-flooding_00000378_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000378_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000378_post_disaster.png,35457,0,2868,0
nepal-flooding_00000380_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000380_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000380_post_disaster.png,10836,2912,1072,217
nepal-flooding_00000381_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000381_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000381_post_disaster.png,134050,15714,1152,0
nepal-flooding_00000382_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000382_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000382_post_disaster.png,65208,6524,0,0
nepal-flooding_00000383_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000383_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000383_post_disaster.png,69159,24026,0,0
nepal-flooding_00000384_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000384_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000384_post_disaster.png,0,2965,0,0
nepal-flooding_00000385_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000385_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000385_post_disaster.png,64766,153,0,0
nepal-flooding_00000386_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000386_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000386_post_disaster.png,54894,24764,4835,0
nepal-flooding_00000387_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000387_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000387_post_disaster.png,8991,9133,13582,78
nepal-flooding_00000388_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000388_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000388_post_disaster.png,65128,835,0,0
nepal-flooding_00000389_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000389_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000389_post_disaster.png,0,0,1040,0
nepal-flooding_00000390_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000390_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000390_post_disaster.png,40915,3808,2982,0
nepal-flooding_00000391_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000391_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000391_post_disaster.png,311,989,278,3727
nepal-flooding_00000392_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000392_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000392_post_disaster.png,67597,0,0,0
nepal-flooding_00000393_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000393_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000393_post_disaster.png,3924,4408,2158,375
nepal-flooding_00000394_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000394_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000394_post_disaster.png,0,0,5602,0
nepal-flooding_00000395_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000395_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000395_post_disaster.png,0,0,5266,0
nepal-flooding_00000396_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000396_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000396_post_disaster.png,85,0,1360,0
nepal-flooding_00000397_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000397_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000397_post_disaster.png,0,0,4303,904
nepal-flooding_00000398_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000398_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000398_post_disaster.png,35171,8307,3048,252
nepal-flooding_00000400_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000400_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000400_post_disaster.png,86269,3432,284,0
nepal-flooding_00000401_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000401_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000401_post_disaster.png,26288,877,0,578
nepal-flooding_00000402_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000402_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000402_post_disaster.png,16488,3095,0,0
nepal-flooding_00000403_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000403_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000403_post_disaster.png,20812,13380,6798,0
nepal-flooding_00000404_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000404_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000404_post_disaster.png,5630,3036,2524,387
nepal-flooding_00000405_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000405_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000405_post_disaster.png,0,0,0,313
nepal-flooding_00000406_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000406_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000406_post_disaster.png,0,179,0,118
nepal-flooding_00000407_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000407_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000407_post_disaster.png,111812,513,689,0
nepal-flooding_00000408_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000408_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000408_post_disaster.png,2717,8722,63850,0
nepal-flooding_00000409_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000409_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000409_post_disaster.png,0,0,2003,0
nepal-flooding_00000410_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000410_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000410_post_disaster.png,172114,5492,0,0
nepal-flooding_00000411_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000411_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000411_post_disaster.png,59014,875,0,0
nepal-flooding_00000412_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000412_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000412_post_disaster.png,203446,2705,0,0
nepal-flooding_00000413_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000413_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000413_post_disaster.png,12979,9836,6441,0
nepal-flooding_00000414_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000414_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000414_post_disaster.png,106191,0,0,0
nepal-flooding_00000415_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000415_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000415_post_disaster.png,0,0,2778,0
nepal-flooding_00000416_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000416_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000416_post_disaster.png,31821,8428,7970,0
nepal-flooding_00000417_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000417_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000417_post_disaster.png,0,0,140,0
nepal-flooding_00000418_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000418_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000418_post_disaster.png,222776,15908,0,0
nepal-flooding_00000419_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000419_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000419_post_disaster.png,0,0,820,0
nepal-flooding_00000421_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000421_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000421_post_disaster.png,0,89067,14401,311
nepal-flooding_00000422_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000422_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000422_post_disaster.png,0,0,6330,348
nepal-flooding_00000423_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000423_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000423_post_disaster.png,499,0,6865,596
nepal-flooding_00000424_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000424_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000424_post_disaster.png,27457,0,0,0
nepal-flooding_00000425_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000425_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000425_post_disaster.png,40258,6565,7706,0
nepal-flooding_00000426_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000426_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000426_post_disaster.png,0,0,22061,0
nepal-flooding_00000427_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000427_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000427_post_disaster.png,68350,49131,2159,549
nepal-flooding_00000428_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000428_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000428_post_disaster.png,6301,0,1097,711
nepal-flooding_00000429_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000429_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000429_post_disaster.png,1423,0,47221,500
nepal-flooding_00000431_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000431_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000431_post_disaster.png,17911,8392,3502,168
nepal-flooding_00000433_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000433_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000433_post_disaster.png,123823,0,0,0
nepal-flooding_00000434_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000434_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000434_post_disaster.png,24589,4140,0,163
nepal-flooding_00000436_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000436_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000436_post_disaster.png,38397,19629,24129,241
nepal-flooding_00000437_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000437_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000437_post_disaster.png,9204,6442,517,83
nepal-flooding_00000438_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000438_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000438_post_disaster.png,93916,468,0,0
nepal-flooding_00000439_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000439_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000439_post_disaster.png,3934,966,16687,257
nepal-flooding_00000440_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000440_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000440_post_disaster.png,0,0,0,102
nepal-flooding_00000441_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000441_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000441_post_disaster.png,16737,0,163,0
nepal-flooding_00000442_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000442_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000442_post_disaster.png,0,0,299,3499
nepal-flooding_00000443_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000443_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000443_post_disaster.png,26463,9671,14339,550
nepal-flooding_00000444_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000444_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000444_post_disaster.png,0,0,1425,0
nepal-flooding_00000445_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000445_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000445_post_disaster.png,1111,3626,1626,0
nepal-flooding_00000446_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000446_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000446_post_disaster.png,0,0,370,0
nepal-flooding_00000447_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000447_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000447_post_disaster.png,17012,2567,0,0
nepal-flooding_00000448_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000448_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000448_post_disaster.png,67148,3549,213,0
nepal-flooding_00000449_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000449_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000449_post_disaster.png,105,1352,0,0
nepal-flooding_00000450_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000450_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000450_post_disaster.png,0,0,1037,0
nepal-flooding_00000451_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000451_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000451_post_disaster.png,100492,1905,185,0
nepal-flooding_00000452_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000452_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000452_post_disaster.png,57226,131,0,0
nepal-flooding_00000453_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000453_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000453_post_disaster.png,1683,0,5171,191
nepal-flooding_00000454_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000454_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000454_post_disaster.png,0,0,294,0
nepal-flooding_00000455_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000455_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000455_post_disaster.png,93081,2383,0,0
nepal-flooding_00000456_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000456_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000456_post_disaster.png,14777,5996,3036,321
nepal-flooding_00000457_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000457_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000457_post_disaster.png,95712,0,0,0
nepal-flooding_00000458_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000458_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000458_post_disaster.png,0,0,910,76
nepal-flooding_00000460_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000460_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000460_post_disaster.png,79133,1896,0,73
nepal-flooding_00000462_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000462_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000462_post_disaster.png,0,0,5116,93
nepal-flooding_00000463_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000463_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000463_post_disaster.png,18603,4111,0,320
nepal-flooding_00000464_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000464_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000464_post_disaster.png,1006,0,0,0
nepal-flooding_00000465_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000465_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000465_post_disaster.png,105227,30887,9270,0
nepal-flooding_00000466_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000466_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000466_post_disaster.png,88579,2119,0,0
nepal-flooding_00000467_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000467_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000467_post_disaster.png,53306,18351,10833,184
nepal-flooding_00000468_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000468_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000468_post_disaster.png,42,0,626,0
nepal-flooding_00000469_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000469_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000469_post_disaster.png,3551,0,0,0
nepal-flooding_00000470_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000470_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000470_post_disaster.png,89160,8884,0,0
nepal-flooding_00000471_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000471_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000471_post_disaster.png,53146,741,0,0
nepal-flooding_00000472_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000472_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000472_post_disaster.png,1704,0,2975,131
nepal-flooding_00000473_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000473_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000473_post_disaster.png,14323,2587,7395,0
nepal-flooding_00000474_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000474_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000474_post_disaster.png,76457,1782,0,0
nepal-flooding_00000475_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000475_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000475_post_disaster.png,19703,0,0,1653
nepal-flooding_00000476_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000476_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000476_post_disaster.png,76369,38398,3209,0
nepal-flooding_00000477_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000477_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000477_post_disaster.png,421,0,6019,366
nepal-flooding_00000478_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000478_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000478_post_disaster.png,27028,0,0,0
nepal-flooding_00000479_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000479_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000479_post_disaster.png,145910,0,0,0
nepal-flooding_00000480_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000480_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000480_post_disaster.png,139435,18418,8587,0
nepal-flooding_00000481_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000481_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000481_post_disaster.png,8662,1110,0,0
nepal-flooding_00000482_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000482_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000482_post_disaster.png,77,0,5059,241
nepal-flooding_00000484_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000484_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000484_post_disaster.png,50122,9429,0,0
nepal-flooding_00000485_post_disaster,dataset\xbd\tier3\images\nepal-flooding_00000485_post_disaster.png,dataset\xbd_masks\nepal-flooding_00000485_post_disaster.png,97619,0,0,0
